#OG_name,Actinidia_deliciosa,Actinidia_arguta,Actinidia_zhejiangensis,Coffea_arabica,Arabidopsis_thaliana,Actinidia_chinensis,Actinidia_eriantha,Actinidia_rufa,Actinidia_hemsleyana,Vitis_vinifera,Rhododendron_simsii,Cycas_panzhihuaensis
OG_16085,8,4,2,1,1,1,1,1,1,1,2,2
OG_16086,6,5,2,1,2,1,1,1,1,3,2,1
OG_16087,17,14,7,3,2,3,4,3,3,2,1,2
OG_16093,6,4,2,4,1,1,1,1,1,1,1,1
OG_16095,6,5,9,6,2,1,1,1,4,1,1,1
OG_16102,10,24,9,6,7,2,5,2,1,5,1,2
OG_16107,12,12,4,2,2,2,2,2,3,1,1,1
OG_16115,6,4,2,4,5,1,1,1,1,1,1,1
OG_16116,12,13,3,10,8,2,2,4,2,2,3,3
OG_16117,30,31,10,5,12,5,5,5,5,2,5,1
OG_16119,6,4,2,1,1,1,1,1,1,1,1,1
OG_16120,11,12,6,1,1,2,2,3,2,1,1,1
OG_16121,12,10,4,2,3,2,2,3,2,1,1,1
OG_16122,16,15,7,4,1,3,3,2,3,1,2,2
OG_16124,23,19,11,3,6,5,5,5,4,10,2,5
OG_16125,6,7,3,3,3,2,1,1,1,1,1,1
OG_16126,9,10,5,4,1,3,1,2,2,1,2,1
OG_16128,43,32,33,6,3,8,1,8,16,3,3,6
OG_16130,11,8,5,2,2,4,2,2,1,1,2,1
OG_16132,12,16,5,3,2,1,1,3,2,1,1,1
OG_16133,15,17,6,2,7,4,3,3,3,2,1,1
OG_16142,13,9,3,2,2,5,2,2,3,1,1,1
OG_16143,12,9,4,2,1,3,2,1,2,1,1,1
OG_16147,6,7,2,2,1,1,1,1,1,1,1,2
OG_16148,11,10,4,2,1,3,2,3,2,1,1,2
OG_16149,12,13,5,4,4,4,2,2,2,1,1,1
OG_16152,7,9,2,3,1,1,1,1,1,2,1,1
OG_16157,33,51,22,7,12,7,8,5,8,2,3,3
OG_16158,29,33,10,20,33,6,6,4,5,6,3,9
OG_16160,7,12,2,3,3,2,1,1,1,1,1,1
OG_16163,20,16,6,4,2,4,3,3,3,3,3,1
OG_16164,15,8,4,2,2,2,2,1,2,1,1,1
OG_16167,34,41,17,11,5,8,8,4,7,6,3,2
OG_16168,24,20,8,4,3,4,4,4,4,2,2,2
OG_16170,22,20,10,8,2,4,4,3,4,2,2,2
OG_16171,5,4,2,1,1,1,1,1,1,1,2,1
OG_16173,10,6,4,6,3,2,2,2,2,1,1,1
OG_16174,11,12,4,2,2,3,2,2,2,1,1,1
OG_16175,24,12,15,12,1,6,3,4,7,1,2,1
OG_16177,5,9,2,7,2,1,1,1,1,1,1,2
OG_16179,9,13,5,2,2,2,2,2,2,1,1,1
OG_16180,6,6,4,12,2,2,2,1,1,1,1,1
OG_16182,6,4,2,1,2,1,1,1,1,1,2,1
OG_16183,11,12,3,4,2,2,2,3,2,1,1,1
OG_16184,12,11,4,3,3,3,2,2,3,1,1,1
OG_16186,16,11,5,1,1,3,2,2,3,1,1,2
OG_16188,21,18,9,4,4,5,2,3,4,3,3,2
OG_16189,6,4,2,4,3,1,1,1,1,1,1,1
OG_16191,7,16,2,2,5,2,2,1,1,1,1,1
OG_16195,6,4,4,2,1,1,2,1,2,2,1,1
OG_16202,12,10,4,1,8,3,2,2,2,1,1,1
OG_16205,6,6,2,2,4,2,1,1,3,1,1,2
OG_16207,13,11,7,2,6,4,2,3,2,1,3,2
OG_16208,17,17,6,26,3,3,4,3,3,3,2,2
OG_16216,6,8,4,6,1,2,2,3,2,1,1,1
OG_16218,16,17,6,3,6,3,2,4,3,1,2,4
OG_16222,8,5,2,6,1,2,1,1,1,2,1,1
OG_16225,6,7,2,12,2,2,2,1,1,1,1,1
OG_16227,12,17,4,3,1,2,2,2,3,1,1,1
OG_16230,12,12,4,9,3,2,2,2,3,1,1,3
OG_16232,16,29,6,3,7,3,3,5,4,2,6,1
OG_16237,11,11,4,2,1,2,2,2,2,1,1,1
OG_16240,13,13,5,9,8,4,4,4,3,3,2,2
OG_16241,5,4,3,5,5,1,1,2,1,1,1,1
OG_16244,12,12,2,2,4,5,2,2,1,1,1,1
OG_16249,21,19,12,8,5,4,4,6,4,1,2,2
OG_16258,12,12,8,1,5,2,2,2,2,1,2,1
OG_16260,12,8,4,1,1,2,2,2,2,1,2,5
OG_16264,19,18,8,1,1,4,1,6,4,1,2,4
OG_16269,23,22,12,3,5,4,4,6,4,1,1,1
OG_16274,17,14,6,4,2,3,3,3,3,2,1,1
OG_16276,12,8,4,2,2,2,2,2,2,1,1,1
OG_16282,6,3,2,3,1,1,1,1,1,1,2,1
OG_16283,12,9,6,2,1,2,2,2,2,1,2,1
OG_16287,32,42,12,6,14,7,6,7,6,3,7,3
OG_16288,16,14,5,5,2,6,4,3,5,2,2,1
OG_16300,9,6,2,2,2,2,1,1,1,1,2,1
OG_16304,12,14,3,2,1,3,2,1,1,1,3,2
OG_16305,12,11,4,3,2,2,2,4,2,1,1,1
OG_16307,12,10,4,2,1,2,2,3,2,1,1,1
OG_16308,12,15,5,4,2,2,3,4,3,1,1,1
OG_16309,10,14,4,3,1,4,2,3,2,1,1,1
OG_16310,13,18,3,2,1,2,2,3,2,1,2,1
OG_16311,12,9,4,2,2,2,2,2,2,1,1,1
OG_16312,6,5,2,2,1,1,1,1,1,1,1,1
OG_16313,11,13,6,3,6,3,3,2,3,1,3,1
OG_16314,19,18,9,4,6,4,5,5,5,2,3,2
OG_16315,6,5,2,1,7,1,1,1,1,1,1,3
OG_16316,11,11,3,2,1,2,2,2,1,1,2,1
OG_16319,25,16,8,3,8,4,4,5,3,5,2,2
OG_16321,11,9,4,6,4,2,1,2,2,1,1,1
OG_16324,23,27,8,5,1,5,5,6,3,1,2,1
OG_16328,11,14,4,4,2,2,2,2,2,1,2,1
OG_16330,15,18,6,3,5,3,4,4,3,3,2,1
OG_16331,29,32,16,3,3,6,6,6,7,2,2,2
OG_16335,12,15,7,2,1,2,2,2,2,1,1,1
OG_16336,25,20,10,3,3,5,4,6,5,2,2,7
OG_16337,12,13,5,3,3,2,2,3,2,2,1,1
OG_16338,6,4,2,7,1,1,1,1,1,2,2,2
OG_16341,18,16,6,3,2,2,1,5,3,1,2,2
OG_16346,16,10,2,3,1,3,3,3,2,3,1,1
OG_16347,10,11,4,5,8,2,2,2,2,1,1,1
OG_16351,11,11,6,2,1,2,2,3,4,2,2,1
OG_16358,23,20,8,4,6,4,3,4,4,2,2,1
OG_16359,6,5,2,5,3,1,1,1,1,1,1,1
OG_16361,10,11,4,5,4,2,2,2,2,1,1,1
OG_16362,16,9,3,1,3,2,2,3,2,1,1,1
OG_16363,14,10,4,1,3,2,2,3,2,1,2,4
OG_16365,11,19,5,9,10,3,2,2,2,1,1,1
OG_16370,11,9,4,3,4,2,2,3,2,1,3,1
OG_16373,11,14,9,2,1,2,2,2,3,1,1,1
OG_16377,12,10,5,2,1,2,1,2,3,1,1,1
OG_16379,13,9,7,2,3,2,3,5,2,1,2,1
OG_16383,11,17,4,3,1,2,2,3,2,1,1,1
OG_16384,5,5,2,6,3,1,1,1,1,4,1,1
OG_16385,10,8,4,2,1,2,2,2,2,1,1,1
OG_16389,15,15,8,11,2,5,5,3,3,1,2,1
OG_16393,35,28,18,9,11,6,7,9,7,4,4,3
OG_16394,12,16,10,1,3,4,3,1,4,1,1,1
OG_16398,12,11,4,5,5,2,2,2,2,2,9,3
OG_16403,20,27,6,5,6,6,5,4,3,2,2,2
OG_16404,7,13,5,2,1,2,2,1,2,1,1,1
OG_16411,25,28,11,8,2,6,5,6,5,2,3,2
OG_16412,13,8,4,2,1,2,2,2,2,1,1,1
OG_16413,19,12,7,6,2,4,4,5,3,2,3,3
OG_16420,12,9,5,7,1,2,2,2,3,1,4,1
OG_16421,21,20,8,4,6,4,1,4,4,1,2,1
OG_16428,10,10,4,2,1,2,2,2,2,1,1,1
OG_16429,22,24,10,2,3,4,4,6,4,3,2,1
OG_16430,11,13,5,2,2,2,2,2,2,1,1,1
OG_16431,29,21,14,8,3,5,5,8,6,6,1,1
OG_16437,11,12,4,2,1,2,2,2,2,1,1,1
OG_16438,6,7,6,3,1,3,2,1,1,2,1,1
OG_16445,11,8,4,2,2,2,2,3,2,1,1,1
OG_16446,10,17,7,5,2,3,3,2,2,1,1,1
OG_16447,12,16,6,2,2,3,3,4,3,1,1,1
OG_16450,9,10,4,2,1,2,2,2,2,1,1,1
OG_16451,9,7,4,2,1,2,2,2,2,1,1,1
OG_16454,39,49,19,4,7,9,8,10,8,3,5,6
OG_16455,10,13,4,2,5,2,2,2,2,2,2,4
OG_16457,10,10,4,6,1,2,2,2,2,1,1,1
OG_16458,10,11,10,2,2,5,2,2,3,7,2,2
OG_16459,13,17,7,4,1,4,3,3,4,1,1,2
OG_16462,7,15,7,2,4,1,2,1,3,1,1,1
OG_16463,10,8,4,9,1,3,3,3,3,2,1,1
OG_16464,10,14,8,1,2,2,2,4,3,1,1,1
OG_16466,4,4,2,1,1,1,1,1,1,1,1,1
OG_16467,10,9,4,26,10,2,4,2,3,1,1,1
OG_16468,11,12,4,3,3,2,2,3,2,1,1,1
OG_16470,11,8,4,1,2,2,2,2,2,1,2,1
OG_16480,6,7,2,3,1,1,1,1,1,1,1,1
OG_16482,18,41,4,3,2,4,4,5,2,2,3,2
OG_16483,6,4,2,6,1,1,2,1,1,1,1,1
OG_16485,6,12,1,16,1,1,2,1,1,1,1,1
OG_16491,11,8,4,2,1,1,2,2,2,1,1,1
OG_16493,13,15,5,3,4,3,4,3,2,1,1,1
OG_16494,15,28,7,10,3,3,3,4,3,2,1,1
OG_16502,21,23,10,2,3,5,1,4,4,1,1,1
OG_16508,21,19,9,1,1,4,4,6,4,1,2,1
OG_16510,4,10,2,1,4,1,1,1,1,3,1,7
OG_16514,12,8,4,1,1,2,3,2,2,1,1,1
OG_16521,9,8,4,2,3,2,2,1,2,2,1,2
OG_16526,12,14,7,2,2,2,2,1,4,2,2,3
OG_16527,18,12,6,4,2,3,4,2,3,2,1,1
OG_16530,17,12,6,1,1,4,1,3,3,1,1,1
OG_16533,12,7,3,2,1,2,2,1,2,1,1,1
OG_16535,4,9,2,5,3,3,4,1,1,1,1,1
OG_16536,12,8,7,3,2,2,1,3,2,1,2,2
OG_16538,4,11,2,4,2,1,3,1,1,2,1,1
OG_16539,9,11,7,4,4,2,3,2,2,1,1,1
OG_16540,9,6,3,7,5,2,1,1,2,1,3,1
OG_16543,16,12,8,3,2,4,8,2,4,1,1,1
OG_16545,20,15,7,1,5,4,4,4,5,4,3,5
OG_16547,7,7,2,1,3,2,2,1,1,1,1,1
OG_16548,6,7,2,1,3,1,1,1,1,1,2,1
OG_16549,13,14,6,7,3,2,2,2,8,1,3,1
OG_16552,5,8,2,10,1,2,1,1,1,1,1,1
OG_16554,9,10,4,2,7,2,3,3,2,1,3,3
OG_16556,6,5,2,5,1,1,1,1,1,1,1,2
OG_16558,6,4,5,3,1,1,1,2,1,2,1,1
OG_16560,6,5,2,2,1,1,1,2,1,1,1,1
OG_16562,6,11,2,2,3,1,1,1,1,1,1,1
OG_16565,6,11,2,2,1,3,2,2,1,1,2,1
OG_16576,6,2,2,11,1,1,1,2,1,2,1,3
OG_16578,6,10,2,8,2,1,1,1,2,1,1,1
OG_16579,11,11,4,10,1,1,4,1,1,1,1,1
OG_16582,5,4,2,2,4,1,1,1,2,1,1,1
OG_16583,23,17,21,5,4,5,5,3,7,1,1,1
OG_16587,9,13,4,5,1,2,2,2,2,2,1,2
OG_16592,13,8,3,3,3,3,2,2,2,1,5,1
OG_16593,10,8,4,3,1,3,1,3,2,1,1,1
OG_16594,5,6,3,3,1,1,1,1,1,2,1,1
OG_16596,5,7,2,7,7,1,1,1,1,1,1,1
OG_16603,12,4,2,4,4,2,2,5,1,1,1,1
OG_16606,9,10,7,3,2,5,3,2,2,1,1,1
OG_16608,9,16,7,1,2,2,2,2,2,1,2,2
OG_16609,5,11,2,5,1,2,2,3,1,1,1,1
OG_16612,7,7,3,2,3,2,1,1,2,1,2,1
OG_16613,15,14,6,3,3,5,2,3,3,1,1,2
OG_16621,24,32,6,24,13,6,4,3,3,12,6,2
OG_16623,5,7,2,3,1,2,1,1,1,1,1,1
OG_16624,33,28,16,3,1,6,6,5,8,2,3,1
OG_16625,16,18,7,4,1,3,3,3,3,1,1,1
OG_16627,6,6,2,1,2,2,2,2,1,1,1,1
OG_16629,21,18,8,2,4,4,4,5,5,1,2,1
OG_16630,11,10,7,2,2,2,2,3,2,1,1,1
OG_16634,12,19,11,7,2,7,1,8,4,10,2,5
OG_16639,11,11,8,6,6,2,1,5,3,1,1,1
OG_16644,6,10,2,4,3,1,2,1,1,1,1,1
OG_16647,6,8,2,4,2,1,1,1,1,1,2,2
OG_16652,11,12,4,4,2,2,2,1,2,2,5,1
OG_16653,6,6,4,7,1,2,1,1,1,1,1,1
OG_16658,11,21,3,3,3,2,3,2,2,1,1,1
OG_16659,17,33,12,5,10,6,4,4,4,1,1,1
OG_16661,17,14,7,4,11,3,3,3,2,1,2,1
OG_16666,16,14,6,2,2,3,3,3,3,1,4,1
OG_16672,12,12,4,3,9,2,2,2,2,2,2,2
OG_16673,12,19,4,10,1,2,2,2,2,1,1,1
OG_16674,31,7,11,6,4,6,5,4,3,7,2,4
OG_16679,6,6,2,2,1,1,1,2,3,1,1,1
OG_16680,11,17,3,5,1,4,3,2,2,1,2,1
OG_16683,4,7,5,2,2,1,1,1,1,1,1,2
OG_16686,21,22,6,12,4,6,6,5,8,2,2,1
OG_16688,12,10,2,3,5,2,2,3,2,1,1,1
OG_16692,11,12,4,2,2,2,2,2,2,1,2,1
OG_16693,13,21,5,2,2,2,2,3,3,1,1,1
OG_16696,5,7,3,2,3,2,1,2,3,1,2,1
OG_16697,9,6,4,2,1,3,1,2,2,1,1,1
OG_16699,12,13,4,2,1,2,2,1,3,2,1,1
OG_16701,12,12,4,1,2,4,4,2,2,1,2,1
OG_16704,11,8,4,2,1,2,2,3,2,1,1,1
OG_16708,11,12,9,4,4,4,4,2,3,2,1,1
OG_16710,4,9,4,3,1,2,2,2,2,1,1,1
OG_16712,6,8,2,3,2,1,1,1,1,1,1,1
OG_16713,10,8,2,3,1,2,1,2,1,1,1,1
OG_16715,12,8,4,3,1,3,2,3,2,1,1,1
OG_16719,10,12,4,6,1,3,2,2,2,1,1,1
OG_16720,10,14,6,2,5,1,3,1,1,1,1,1
OG_16721,12,8,4,2,2,2,2,2,2,1,1,3
OG_16725,22,2,6,1,2,4,2,3,3,1,6,1
OG_16726,3,5,2,2,2,3,1,1,1,1,4,1
OG_16730,10,9,5,2,2,2,2,2,2,1,1,1
OG_16735,17,8,2,2,1,3,1,1,1,1,2,1
OG_16737,6,6,2,4,1,1,1,1,1,1,2,1
OG_16739,5,8,2,1,4,1,1,1,1,1,1,2
OG_16741,6,6,2,2,1,1,2,1,1,1,1,1
OG_16742,6,5,2,2,3,1,1,1,1,2,2,1
OG_16743,5,5,2,4,3,1,1,1,1,1,1,2
OG_16752,8,9,3,2,1,2,1,1,1,1,1,1
OG_16754,10,13,4,3,1,2,2,2,2,1,1,1
OG_16757,25,17,8,2,4,4,5,4,4,1,2,1
OG_16760,12,11,4,1,1,2,2,3,2,1,2,1
OG_16761,10,12,15,2,3,2,2,1,5,1,1,1
OG_16767,16,14,9,6,4,4,3,4,4,1,1,1
OG_16774,12,6,5,4,1,2,2,3,2,1,1,1
OG_16778,11,8,4,2,5,2,2,2,2,1,2,1
OG_16781,10,10,3,2,1,2,1,3,2,1,1,1
OG_16784,17,20,5,12,3,3,4,3,3,2,1,2
OG_16787,12,10,4,2,1,2,2,2,2,1,1,2
OG_16788,12,10,6,4,6,2,3,2,2,1,1,2
OG_16791,21,19,10,5,6,6,5,4,4,1,2,1
OG_16792,12,16,4,3,3,2,3,2,4,1,6,1
OG_16793,24,23,11,4,5,4,4,5,4,3,3,2
OG_16794,12,9,4,3,3,2,2,2,2,3,1,2
OG_16795,11,6,5,4,2,7,3,1,2,1,1,1
OG_16798,12,9,4,2,4,2,3,3,2,1,1,1
OG_16799,26,17,8,2,3,2,4,4,4,1,1,2
OG_16801,27,32,10,5,2,5,5,5,5,2,2,2
OG_16803,16,8,5,1,5,3,3,3,2,1,1,1
OG_16804,24,29,11,2,4,4,4,5,6,2,2,2
OG_16805,10,13,6,2,3,3,3,2,1,4,1,1
OG_16807,8,8,7,2,1,2,2,1,1,1,1,1
OG_16808,11,18,8,3,2,2,2,2,5,2,1,2
OG_16810,11,16,4,1,3,2,3,3,2,1,1,1
OG_16811,12,9,7,2,1,2,2,1,2,1,1,1
OG_16812,11,10,4,1,2,4,2,5,2,1,1,1
OG_16817,10,5,2,8,3,2,3,1,1,3,1,1
OG_16819,11,14,3,1,2,2,1,2,2,1,1,1
OG_16820,24,24,10,4,4,5,8,5,3,2,2,1
OG_16821,20,17,6,1,4,4,3,1,2,3,1,2
OG_16824,16,9,10,2,1,4,3,4,3,1,1,2
OG_16826,12,13,6,3,3,3,2,2,2,1,2,1
OG_16831,27,19,9,1,5,5,4,4,5,1,2,1
OG_16834,21,22,12,3,2,10,4,2,5,1,1,1
OG_16836,10,11,4,4,1,2,2,2,2,1,1,4
OG_16839,12,11,4,2,4,3,3,2,2,1,1,1
OG_16840,12,8,3,4,1,3,2,2,2,1,1,1
OG_16843,23,31,6,9,2,4,4,4,3,2,3,2
OG_16844,12,9,4,2,1,2,2,2,3,1,1,2
OG_16846,5,11,3,6,5,1,1,2,1,1,1,1
OG_16849,9,33,16,1,5,7,5,5,6,1,1,1
OG_16851,21,22,8,1,11,4,4,5,4,3,8,1
OG_16856,6,11,2,5,8,1,1,2,1,1,1,1
OG_16863,11,12,4,3,2,2,2,1,2,7,4,1
OG_16867,10,12,3,5,3,2,2,2,2,1,1,3
OG_16874,12,9,4,4,6,2,2,2,2,1,3,3
OG_16876,11,8,4,2,1,2,2,2,2,1,1,3
OG_16879,6,4,2,2,2,1,1,1,1,1,1,1
OG_16883,11,12,4,5,4,2,2,3,2,1,1,1
OG_16884,10,9,3,6,12,2,2,2,1,1,1,2
OG_16885,10,10,8,2,1,2,2,1,2,1,4,1
OG_16886,7,11,4,2,1,2,2,2,2,1,5,1
OG_16888,12,10,4,1,4,1,2,3,2,1,3,1
OG_16890,12,18,8,2,4,4,3,3,4,1,1,1
OG_16891,10,8,5,2,3,3,2,2,2,1,1,1
OG_16893,10,16,10,6,2,3,4,3,2,1,2,1
OG_16894,12,16,6,8,7,2,2,3,2,1,1,1
OG_16899,12,20,9,18,10,4,5,4,6,4,1,1
OG_16900,11,14,4,2,4,2,4,1,1,1,1,3
OG_16903,6,15,2,4,1,1,1,1,1,1,3,1
OG_16905,9,17,4,4,4,4,4,2,2,2,2,1
OG_16906,10,8,4,3,2,2,2,3,2,1,1,1
OG_16911,6,7,2,2,1,1,1,1,1,1,1,1
OG_16921,10,21,7,7,6,2,3,4,2,1,2,1
OG_16925,10,12,4,3,2,2,2,1,2,1,1,1
OG_16931,10,6,4,1,15,3,2,2,2,2,3,1
OG_16933,9,8,4,1,3,2,1,2,2,1,1,2
OG_16935,7,9,3,16,2,1,1,1,1,1,1,1
OG_16936,13,5,5,2,3,3,3,2,7,1,1,1
OG_16939,17,13,5,1,3,3,2,3,3,1,2,1
OG_16943,10,6,4,1,1,2,2,1,2,1,1,1
OG_16945,4,7,2,3,1,1,1,1,1,2,1,1
OG_16947,9,9,4,1,1,2,2,3,2,1,1,2
OG_16949,9,19,4,7,2,2,2,1,1,1,2,1
OG_16953,10,17,4,1,3,2,2,1,3,1,1,1
OG_16954,10,7,6,3,1,2,2,2,1,1,2,1
OG_16955,10,8,4,2,1,2,2,2,2,1,3,1
OG_16958,12,5,3,3,1,2,3,1,1,1,1,1
OG_16959,17,9,5,1,3,3,3,2,3,1,1,1
OG_16960,11,17,6,2,2,3,3,1,3,2,2,2
OG_16962,11,9,4,1,4,2,3,2,1,1,1,3
OG_16966,9,10,5,2,2,2,3,3,4,1,2,1
OG_16972,13,10,5,2,5,2,3,2,3,1,1,1
OG_16974,18,24,3,4,11,3,3,1,2,1,1,2
OG_16975,12,9,4,3,1,2,4,3,2,1,1,2
OG_16976,15,15,6,4,5,3,3,3,3,1,2,2
OG_16979,5,7,2,2,4,6,2,2,1,1,1,1
OG_16980,11,14,14,13,1,3,3,1,7,1,2,1
OG_16981,6,6,2,2,1,2,1,1,1,1,1,2
OG_16982,6,4,4,2,2,2,2,1,1,1,1,1
OG_16983,17,9,7,4,4,3,3,2,3,2,1,2
OG_16984,9,9,4,1,4,2,2,2,2,1,1,1
OG_16985,6,4,2,1,1,1,1,1,1,1,1,1
OG_16986,5,5,3,3,1,1,2,1,1,1,1,1
OG_16989,6,4,2,4,1,1,1,2,1,1,1,1
OG_16990,25,21,8,3,2,4,4,6,4,2,2,1
OG_16991,6,6,3,2,1,1,3,1,1,1,1,1
OG_16992,11,10,3,8,4,4,2,3,3,1,1,1
OG_16995,6,4,2,2,2,1,1,2,1,1,2,1
OG_16996,12,8,4,1,2,2,2,2,2,1,1,1
OG_17005,35,24,11,1,6,6,6,5,7,1,4,2
OG_17007,12,8,2,2,1,3,2,3,2,1,2,1
OG_17011,10,15,13,2,1,3,3,2,3,1,1,1
OG_17017,3,4,2,8,4,2,1,1,1,1,2,1
OG_17019,21,54,11,5,4,4,4,5,5,1,2,1
OG_17020,15,15,6,4,10,3,3,3,3,3,3,2
OG_17024,12,20,3,6,2,2,2,2,2,1,1,1
OG_17027,10,18,3,3,1,2,2,2,2,1,2,1
OG_17030,10,9,9,3,2,2,2,2,2,1,1,2
OG_17031,15,30,6,2,3,5,3,6,3,1,2,1
OG_17034,16,18,6,4,7,3,3,2,3,2,2,2
OG_17037,29,33,11,2,5,5,6,5,6,3,3,2
OG_17039,13,14,9,4,7,3,3,3,3,2,3,1
OG_17041,12,7,4,5,1,1,2,2,2,1,1,1
OG_17044,6,5,2,11,1,1,1,1,1,1,1,1
OG_17051,11,7,4,1,2,2,2,2,2,1,1,1
OG_17054,9,10,6,1,1,2,2,3,3,1,1,1
OG_17059,10,7,3,2,1,2,2,2,2,1,1,3
OG_17062,19,21,21,2,6,5,4,4,6,1,2,1
OG_17064,12,27,5,7,2,6,5,3,6,1,2,1
OG_17071,21,14,7,4,3,4,3,3,3,2,2,2
OG_17073,16,11,6,1,6,3,3,3,3,1,2,2
OG_17074,10,9,4,2,2,2,2,2,2,1,1,1
OG_17075,7,4,3,5,1,1,1,1,1,1,2,1
OG_17076,4,7,2,3,2,1,1,1,1,2,2,1
OG_17080,11,10,4,2,1,2,2,2,2,1,1,2
OG_17081,11,11,4,2,8,2,2,2,2,1,1,1
OG_17082,28,20,14,2,3,4,6,5,8,1,1,4
OG_17083,12,9,4,1,1,2,2,2,2,1,2,1
OG_17085,12,13,8,2,1,2,4,3,4,2,1,1
OG_17088,12,7,4,2,1,2,4,2,2,1,1,1
OG_17091,8,5,2,2,4,2,3,1,3,3,1,1
OG_17094,11,19,4,7,2,2,2,3,2,2,1,2
OG_17096,6,8,2,13,1,2,1,1,1,2,1,1
OG_17097,6,11,2,1,1,1,1,1,1,2,1,2
OG_17098,11,6,4,2,2,2,3,2,2,1,1,1
OG_17099,13,13,4,2,1,2,2,2,2,1,1,1
OG_17100,13,10,4,8,6,2,4,2,2,1,1,1
OG_17102,9,20,4,4,2,4,4,3,4,1,1,1
OG_17103,11,48,6,21,4,5,4,2,3,2,1,1
OG_17105,12,9,5,3,2,2,2,2,2,4,1,1
OG_17107,6,6,2,2,1,1,1,2,1,1,1,1
OG_17110,5,4,2,2,3,1,1,1,1,1,2,1
OG_17111,10,9,6,4,1,4,5,2,2,1,1,1
OG_17112,10,8,4,4,3,2,1,2,2,1,1,2
OG_17115,11,11,11,4,3,4,3,3,3,2,1,1
OG_17116,11,5,4,2,1,3,3,3,2,2,1,1
OG_17119,12,8,4,3,3,2,2,2,2,1,1,1
OG_17120,10,8,4,2,2,2,2,2,2,1,1,1
OG_17123,24,16,7,4,1,7,3,4,6,1,1,1
OG_17124,21,24,7,2,1,4,8,4,4,2,1,3
OG_17128,7,8,3,2,1,2,4,2,1,1,1,1
OG_17130,12,11,3,2,1,2,2,4,2,1,2,1
OG_17137,11,4,5,2,4,2,2,1,2,1,1,1
OG_17138,9,13,4,13,1,2,2,3,2,1,1,1
OG_17141,10,18,4,6,1,2,2,1,2,2,1,2
OG_17143,4,5,2,2,2,1,1,1,1,1,1,1
OG_17147,10,15,8,2,1,4,5,1,5,1,1,2
OG_17150,10,9,4,2,1,2,2,2,2,1,1,1
OG_17153,16,20,7,2,5,3,3,3,7,1,3,1
OG_17154,10,13,4,2,1,2,2,2,2,1,1,1
OG_17159,12,8,4,1,2,2,2,2,2,1,1,1
OG_17162,8,8,6,1,1,3,2,1,4,1,1,1
OG_17164,11,12,4,1,1,2,2,2,2,1,3,1
OG_17165,22,26,8,2,1,4,4,4,4,1,2,2
OG_17171,21,32,9,9,5,5,4,3,4,2,2,1
OG_17174,12,5,4,1,3,2,2,1,2,1,1,1
OG_17175,12,8,10,4,1,2,3,2,3,1,1,2
OG_17176,11,9,4,2,3,2,3,2,2,2,1,1
OG_17178,11,6,8,2,3,2,2,2,2,1,1,2
OG_17180,16,13,6,2,6,3,3,3,3,1,2,2
OG_17181,11,8,4,2,1,1,2,2,2,1,1,1
OG_17183,23,24,12,5,10,4,4,4,5,3,2,1
OG_17192,7,8,3,5,2,1,1,3,2,4,1,3
OG_17197,24,22,9,3,6,6,4,5,5,2,2,1
OG_17200,6,4,2,3,1,1,1,1,1,1,1,1
OG_17201,12,16,4,3,3,2,2,2,2,1,1,2
OG_17205,12,11,3,8,1,5,4,1,1,1,1,1
OG_17206,11,9,4,11,2,3,1,2,2,7,8,2
OG_17207,12,8,4,1,3,2,2,2,2,1,2,1
OG_17209,10,7,4,2,3,3,2,2,2,1,1,1
OG_17212,12,4,4,2,1,2,2,2,2,1,1,2
OG_17215,23,20,8,2,2,4,4,4,4,2,4,2
OG_17219,12,11,4,4,4,2,2,3,2,1,1,1
OG_17220,31,29,11,3,3,6,6,6,6,2,3,2
OG_17222,8,9,4,1,1,2,2,2,2,1,1,2
OG_17223,9,6,4,2,1,2,2,2,2,1,1,1
OG_17224,11,10,5,4,2,2,2,3,3,2,1,1
OG_17225,5,4,2,4,4,1,1,2,1,1,1,1
OG_17226,8,13,15,3,2,2,2,3,2,1,1,1
OG_17227,8,10,11,2,9,3,3,2,4,2,4,5
OG_17228,8,15,5,32,1,2,1,3,3,2,2,1
OG_17234,6,9,2,4,1,1,1,1,1,1,2,1
OG_17235,9,14,5,4,1,2,2,1,3,2,1,1
OG_17236,5,5,3,3,1,1,1,1,1,1,1,1
OG_17240,16,22,14,9,7,5,4,2,4,1,1,2
OG_17241,11,9,5,2,1,3,2,1,2,1,1,1
OG_17244,10,10,4,1,1,2,2,2,1,2,1,2
OG_17250,5,7,2,1,1,1,2,1,1,1,1,2
OG_17255,16,14,6,2,3,4,3,4,3,3,2,2
OG_17258,13,11,3,2,1,2,2,1,2,1,1,1
OG_17260,11,9,6,4,2,4,4,2,2,1,1,1
OG_17266,23,17,10,2,4,8,10,6,7,2,3,1
OG_17267,10,11,3,6,1,2,4,2,1,1,2,1
OG_17269,19,16,8,9,6,1,1,2,4,2,2,2
OG_17274,5,8,2,2,1,1,1,1,1,1,1,1
OG_17276,24,18,9,2,6,4,4,7,4,1,1,1
OG_17277,31,19,15,3,3,4,6,5,5,1,2,1
OG_17279,7,5,8,1,3,4,4,2,3,1,1,1
OG_17281,12,4,16,1,1,3,3,4,2,1,1,1
OG_17284,21,23,8,3,2,4,3,4,5,1,2,1
